date,year,month,week_number,district,state,total_opd,fever_opd,diarrhea_opd,respiratory_opd,other_opd
2015-02-09,2015,2,7,Tiruvannamalai,Tamil Nadu,197,60,20,32,85
2015-02-10,2015,2,7,Tiruvannamalai,Tamil Nadu,225,95,31,39,60
2015-02-11,2015,2,7,Tiruvannamalai,Tamil Nadu,186,71,31,28,56
2015-02-12,2015,2,7,Tiruvannamalai,Tamil Nadu,182,56,24,20,82
2015-02-13,2015,2,7,Tiruvannamalai,Tamil Nadu,203,75,37,28,63
2015-02-14,2015,2,7,Tiruvannamalai,Tamil Nadu,134,52,16,23,43
2015-02-16,2015,2,8,Tiruvannamalai,Tamil Nadu,281,103,44,31,103
2015-02-17,2015,2,8,Tiruvannamalai,Tamil Nadu,211,78,24,34,75
2015-02-18,2015,2,8,Tiruvannamalai,Tamil Nadu,178,73,24,30,51
2015-02-19,2015,2,8,Tiruvannamalai,Tamil Nadu,149,60,15,26,48
2015-02-20,2015,2,8,Tiruvannamalai,Tamil Nadu,232,77,24,24,107
2015-02-21,2015,2,8,Tiruvannamalai,Tamil Nadu,62,27,11,9,15
2015-02-23,2015,2,9,Tiruvannamalai,Tamil Nadu,242,105,24,25,88
2015-02-24,2015,2,9,Tiruvannamalai,Tamil Nadu,97,42,11,17,27
2015-02-25,2015,2,9,Tiruvannamalai,Tamil Nadu,226,74,35,23,94
2015-02-26,2015,2,9,Tiruvannamalai,Tamil Nadu,175,58,27,29,61
2015-02-27,2015,2,9,Tiruvannamalai,Tamil Nadu,133,56,24,18,35
2015-02-28,2015,2,9,Tiruvannamalai,Tamil Nadu,96,34,11,13,38
2015-03-02,2015,3,10,Tiruvannamalai,Tamil Nadu,165,54,25,21,65
2015-03-03,2015,3,10,Tiruvannamalai,Tamil Nadu,145,65,24,15,41
2015-03-04,2015,3,10,Tiruvannamalai,Tamil Nadu,89,35,17,9,28
2015-03-05,2015,3,10,Tiruvannamalai,Tamil Nadu,126,50,13,15,48
2015-03-06,2015,3,10,Tiruvannamalai,Tamil Nadu,194,69,24,27,74
2015-03-07,2015,3,10,Tiruvannamalai,Tamil Nadu,99,37,15,15,32
2015-03-09,2015,3,11,Tiruvannamalai,Tamil Nadu,118,47,17,12,42
2015-03-10,2015,3,11,Tiruvannamalai,Tamil Nadu,103,33,18,15,37
2015-03-11,2015,3,11,Tiruvannamalai,Tamil Nadu,94,40,17,14,23
2015-03-12,2015,3,11,Tiruvannamalai,Tamil Nadu,88,35,11,12,30
2015-03-13,2015,3,11,Tiruvannamalai,Tamil Nadu,178,58,20,20,80
2015-03-14,2015,3,11,Tiruvannamalai,Tamil Nadu,81,29,10,11,31
2015-03-16,2015,3,12,Tiruvannamalai,Tamil Nadu,107,45,13,19,30
2015-03-17,2015,3,12,Tiruvannamalai,Tamil Nadu,103,41,11,14,37
2015-03-18,2015,3,12,Tiruvannamalai,Tamil Nadu,202,64,35,34,69
2015-03-19,2015,3,12,Tiruvannamalai,Tamil Nadu,107,43,13,15,36
2015-03-20,2015,3,12,Tiruvannamalai,Tamil Nadu,137,46,25,19,47
2015-03-21,2015,3,12,Tiruvannamalai,Tamil Nadu,108,41,16,12,39
2015-03-23,2015,3,13,Tiruvannamalai,Tamil Nadu,119,43,12,16,48
2015-03-24,2015,3,13,Tiruvannamalai,Tamil Nadu,160,50,28,21,61
2015-03-25,2015,3,13,Tiruvannamalai,Tamil Nadu,170,56,33,24,57
2015-03-26,2015,3,13,Tiruvannamalai,Tamil Nadu,140,55,25,17,43
2015-03-27,2015,3,13,Tiruvannamalai,Tamil Nadu,85,36,12,11,26
2015-03-28,2015,3,13,Tiruvannamalai,Tamil Nadu,93,31,15,15,32
2015-03-30,2015,3,14,Tiruvannamalai,Tamil Nadu,185,59,20,26,80
2015-03-31,2015,3,14,Tiruvannamalai,Tamil Nadu,109,41,18,18,32
2015-04-01,2015,4,14,Tiruvannamalai,Tamil Nadu,223,67,30,36,90
2015-04-02,2015,4,14,Tiruvannamalai,Tamil Nadu,269,86,50,36,97
2015-04-03,2015,4,14,Tiruvannamalai,Tamil Nadu,198,72,34,34,58
2015-04-04,2015,4,14,Tiruvannamalai,Tamil Nadu,197,72,38,26,61
2015-04-06,2015,4,15,Tiruvannamalai,Tamil Nadu,180,75,19,19,67
2015-04-07,2015,4,15,Tiruvannamalai,Tamil Nadu,147,56,17,18,56
2015-04-08,2015,4,15,Tiruvannamalai,Tamil Nadu,231,97,40,37,57
2015-04-09,2015,4,15,Tiruvannamalai,Tamil Nadu,117,40,12,20,45
2015-04-10,2015,4,15,Tiruvannamalai,Tamil Nadu,199,78,19,25,77
2015-04-11,2015,4,15,Tiruvannamalai,Tamil Nadu,169,73,16,20,60
2015-04-13,2015,4,16,Tiruvannamalai,Tamil Nadu,171,55,32,21,63
2015-04-14,2015,4,16,Tiruvannamalai,Tamil Nadu,273,88,45,41,99
2015-04-15,2015,4,16,Tiruvannamalai,Tamil Nadu,134,41,18,14,61
2015-04-16,2015,4,16,Tiruvannamalai,Tamil Nadu,208,81,36,24,67
2015-04-17,2015,4,16,Tiruvannamalai,Tamil Nadu,137,59,15,23,40
2015-04-18,2015,4,16,Tiruvannamalai,Tamil Nadu,89,35,13,10,31
2015-04-20,2015,4,17,Tiruvannamalai,Tamil Nadu,260,83,28,28,121
2015-04-21,2015,4,17,Tiruvannamalai,Tamil Nadu,253,103,41,43,66
2015-04-22,2015,4,17,Tiruvannamalai,Tamil Nadu,304,92,52,41,119
2015-04-23,2015,4,17,Tiruvannamalai,Tamil Nadu,224,86,35,26,77
2015-04-24,2015,4,17,Tiruvannamalai,Tamil Nadu,231,77,40,38,76
2015-04-25,2015,4,17,Tiruvannamalai,Tamil Nadu,161,71,22,28,40
2015-04-27,2015,4,18,Tiruvannamalai,Tamil Nadu,139,46,14,16,63
2015-04-28,2015,4,18,Tiruvannamalai,Tamil Nadu,316,113,61,51,91
2015-04-29,2015,4,18,Tiruvannamalai,Tamil Nadu,181,63,23,25,70
2015-04-30,2015,4,18,Tiruvannamalai,Tamil Nadu,147,46,20,15,66
2015-05-01,2015,5,18,Tiruvannamalai,Tamil Nadu,232,91,32,23,86
2015-05-02,2015,5,18,Tiruvannamalai,Tamil Nadu,117,47,18,12,40
2015-05-04,2015,5,19,Tiruvannamalai,Tamil Nadu,261,104,32,33,92
2015-05-05,2015,5,19,Tiruvannamalai,Tamil Nadu,264,114,50,29,71
2015-05-06,2015,5,19,Tiruvannamalai,Tamil Nadu,163,62,22,23,56
2015-05-07,2015,5,19,Tiruvannamalai,Tamil Nadu,259,100,37,31,91
2015-05-08,2015,5,19,Tiruvannamalai,Tamil Nadu,173,71,30,28,44
2015-05-09,2015,5,19,Tiruvannamalai,Tamil Nadu,162,52,30,18,62
2015-05-11,2015,5,20,Tiruvannamalai,Tamil Nadu,254,76,30,40,108
2015-05-12,2015,5,20,Tiruvannamalai,Tamil Nadu,219,70,35,32,82
2015-05-13,2015,5,20,Tiruvannamalai,Tamil Nadu,190,80,23,27,60
2015-05-14,2015,5,20,Tiruvannamalai,Tamil Nadu,267,92,48,44,83
2015-05-15,2015,5,20,Tiruvannamalai,Tamil Nadu,289,93,37,37,122
2015-05-16,2015,5,20,Tiruvannamalai,Tamil Nadu,107,38,13,14,42
2015-05-18,2015,5,21,Tiruvannamalai,Tamil Nadu,182,68,30,19,65
2015-05-19,2015,5,21,Tiruvannamalai,Tamil Nadu,190,59,23,24,84
2015-05-20,2015,5,21,Tiruvannamalai,Tamil Nadu,165,58,24,21,62
2015-05-21,2015,5,21,Tiruvannamalai,Tamil Nadu,253,96,46,40,71
2015-05-22,2015,5,21,Tiruvannamalai,Tamil Nadu,264,105,34,47,78
2015-05-23,2015,5,21,Tiruvannamalai,Tamil Nadu,134,48,16,18,52
2015-05-25,2015,5,22,Tiruvannamalai,Tamil Nadu,136,46,18,18,54
2015-05-26,2015,5,22,Tiruvannamalai,Tamil Nadu,138,59,16,14,49
2015-05-27,2015,5,22,Tiruvannamalai,Tamil Nadu,280,98,35,48,99
2015-05-28,2015,5,22,Tiruvannamalai,Tamil Nadu,253,92,36,32,93
2015-05-29,2015,5,22,Tiruvannamalai,Tamil Nadu,235,76,35,33,91
2015-05-30,2015,5,22,Tiruvannamalai,Tamil Nadu,171,72,33,19,47
2015-06-01,2015,6,23,Tiruvannamalai,Tamil Nadu,233,83,46,24,80
2015-06-02,2015,6,23,Tiruvannamalai,Tamil Nadu,253,104,47,37,65
2015-06-03,2015,6,23,Tiruvannamalai,Tamil Nadu,161,65,27,19,50
2015-06-04,2015,6,23,Tiruvannamalai,Tamil Nadu,247,105,32,31,79
2015-06-05,2015,6,23,Tiruvannamalai,Tamil Nadu,233,98,42,30,63
2015-06-06,2015,6,23,Tiruvannamalai,Tamil Nadu,150,66,18,15,51
2015-06-08,2015,6,24,Tiruvannamalai,Tamil Nadu,185,74,21,20,70
2015-06-09,2015,6,24,Tiruvannamalai,Tamil Nadu,281,92,40,40,109
2015-06-10,2015,6,24,Tiruvannamalai,Tamil Nadu,185,79,31,25,50
2015-06-11,2015,6,24,Tiruvannamalai,Tamil Nadu,163,70,19,19,55
2015-06-12,2015,6,24,Tiruvannamalai,Tamil Nadu,181,64,32,21,64
2015-06-13,2015,6,24,Tiruvannamalai,Tamil Nadu,146,54,17,21,54
2015-06-15,2015,6,25,Tiruvannamalai,Tamil Nadu,222,76,28,30,88
2015-06-16,2015,6,25,Tiruvannamalai,Tamil Nadu,223,73,23,23,104
2015-06-17,2015,6,25,Tiruvannamalai,Tamil Nadu,227,80,25,34,88
2015-06-18,2015,6,25,Tiruvannamalai,Tamil Nadu,206,66,27,32,81
2015-06-19,2015,6,25,Tiruvannamalai,Tamil Nadu,144,51,26,20,47
2015-06-20,2015,6,25,Tiruvannamalai,Tamil Nadu,119,43,21,15,40
2015-06-22,2015,6,26,Tiruvannamalai,Tamil Nadu,163,54,24,18,67
2015-06-23,2015,6,26,Tiruvannamalai,Tamil Nadu,280,97,53,36,94
2015-06-24,2015,6,26,Tiruvannamalai,Tamil Nadu,139,42,20,18,59
2015-06-25,2015,6,26,Tiruvannamalai,Tamil Nadu,242,89,31,30,92
2015-06-26,2015,6,26,Tiruvannamalai,Tamil Nadu,236,77,45,36,78
2015-06-27,2015,6,26,Tiruvannamalai,Tamil Nadu,146,59,20,24,43
2015-06-29,2015,6,27,Tiruvannamalai,Tamil Nadu,222,97,23,22,80
2015-06-30,2015,6,27,Tiruvannamalai,Tamil Nadu,238,78,34,37,89
2015-07-01,2015,7,27,Tiruvannamalai,Tamil Nadu,181,71,23,20,67
2015-07-02,2015,7,27,Tiruvannamalai,Tamil Nadu,259,86,38,41,94
2015-07-03,2015,7,27,Tiruvannamalai,Tamil Nadu,194,83,27,24,60
2015-07-04,2015,7,27,Tiruvannamalai,Tamil Nadu,119,47,16,14,42
2015-07-06,2015,7,28,Tiruvannamalai,Tamil Nadu,249,81,33,39,96
2015-07-07,2015,7,28,Tiruvannamalai,Tamil Nadu,208,78,38,28,64
2015-07-08,2015,7,28,Tiruvannamalai,Tamil Nadu,212,64,25,33,90
2015-07-09,2015,7,28,Tiruvannamalai,Tamil Nadu,199,75,21,19,84
2015-07-10,2015,7,28,Tiruvannamalai,Tamil Nadu,146,60,24,22,40
2015-07-11,2015,7,28,Tiruvannamalai,Tamil Nadu,71,31,10,7,23
2015-07-13,2015,7,29,Tiruvannamalai,Tamil Nadu,200,84,25,30,61
2015-07-14,2015,7,29,Tiruvannamalai,Tamil Nadu,258,99,42,25,92
2015-07-15,2015,7,29,Tiruvannamalai,Tamil Nadu,208,82,32,24,70
2015-07-16,2015,7,29,Tiruvannamalai,Tamil Nadu,111,36,15,16,44
2015-07-17,2015,7,29,Tiruvannamalai,Tamil Nadu,222,98,24,31,69
2015-07-18,2015,7,29,Tiruvannamalai,Tamil Nadu,94,39,11,14,30
2015-07-20,2015,7,30,Tiruvannamalai,Tamil Nadu,233,100,33,41,59
2015-07-21,2015,7,30,Tiruvannamalai,Tamil Nadu,247,83,33,32,99
2015-07-22,2015,7,30,Tiruvannamalai,Tamil Nadu,245,92,38,43,72
2015-07-23,2015,7,30,Tiruvannamalai,Tamil Nadu,266,80,49,43,94
2015-07-24,2015,7,30,Tiruvannamalai,Tamil Nadu,196,71,20,35,70
2015-07-25,2015,7,30,Tiruvannamalai,Tamil Nadu,118,45,23,20,30
2015-07-27,2015,7,31,Tiruvannamalai,Tamil Nadu,158,55,25,24,54
2015-07-28,2015,7,31,Tiruvannamalai,Tamil Nadu,154,50,20,24,60
2015-07-29,2015,7,31,Tiruvannamalai,Tamil Nadu,266,105,45,47,69
2015-07-30,2015,7,31,Tiruvannamalai,Tamil Nadu,181,66,29,25,61
2015-07-31,2015,7,31,Tiruvannamalai,Tamil Nadu,160,63,30,21,46
2015-08-01,2015,8,31,Tiruvannamalai,Tamil Nadu,129,55,15,13,46
2015-08-03,2015,8,32,Tiruvannamalai,Tamil Nadu,112,49,11,14,38
2015-08-04,2015,8,32,Tiruvannamalai,Tamil Nadu,145,64,21,20,40
2015-08-05,2015,8,32,Tiruvannamalai,Tamil Nadu,129,43,16,14,56
2015-08-06,2015,8,32,Tiruvannamalai,Tamil Nadu,157,56,22,26,53
2015-08-07,2015,8,32,Tiruvannamalai,Tamil Nadu,200,76,20,32,72
2015-08-08,2015,8,32,Tiruvannamalai,Tamil Nadu,85,36,9,11,29
2015-08-10,2015,8,33,Tiruvannamalai,Tamil Nadu,192,60,28,20,84
2015-08-11,2015,8,33,Tiruvannamalai,Tamil Nadu,169,58,26,19,66
2015-08-12,2015,8,33,Tiruvannamalai,Tamil Nadu,132,57,13,15,47
2015-08-13,2015,8,33,Tiruvannamalai,Tamil Nadu,172,55,19,28,70
2015-08-14,2015,8,33,Tiruvannamalai,Tamil Nadu,112,45,17,19,31
2015-08-15,2015,8,33,Tiruvannamalai,Tamil Nadu,79,35,9,8,27
2015-08-17,2015,8,34,Tiruvannamalai,Tamil Nadu,142,61,18,19,44
2015-08-18,2015,8,34,Tiruvannamalai,Tamil Nadu,134,43,13,15,63
2015-08-19,2015,8,34,Tiruvannamalai,Tamil Nadu,123,51,14,20,38
2015-08-20,2015,8,34,Tiruvannamalai,Tamil Nadu,157,53,21,26,57
2015-08-21,2015,8,34,Tiruvannamalai,Tamil Nadu,170,55,30,20,65
2015-08-22,2015,8,34,Tiruvannamalai,Tamil Nadu,50,15,8,7,20
2015-08-24,2015,8,35,Tiruvannamalai,Tamil Nadu,161,57,21,23,60
2015-08-25,2015,8,35,Tiruvannamalai,Tamil Nadu,185,63,30,25,67
2015-08-26,2015,8,35,Tiruvannamalai,Tamil Nadu,113,34,14,16,49
2015-08-27,2015,8,35,Tiruvannamalai,Tamil Nadu,91,37,13,11,30
2015-08-28,2015,8,35,Tiruvannamalai,Tamil Nadu,119,52,11,13,43
2015-08-29,2015,8,35,Tiruvannamalai,Tamil Nadu,55,20,8,9,18
2015-08-31,2015,8,36,Tiruvannamalai,Tamil Nadu,187,74,29,25,59
2015-09-01,2015,9,36,Tiruvannamalai,Tamil Nadu,169,68,17,28,56
2015-09-02,2015,9,36,Tiruvannamalai,Tamil Nadu,200,79,27,34,60
2015-09-03,2015,9,36,Tiruvannamalai,Tamil Nadu,135,45,26,16,48
2015-09-04,2015,9,36,Tiruvannamalai,Tamil Nadu,106,34,15,12,45
2015-09-05,2015,9,36,Tiruvannamalai,Tamil Nadu,71,24,11,7,29
2015-09-07,2015,9,37,Tiruvannamalai,Tamil Nadu,211,76,34,25,76
2015-09-08,2015,9,37,Tiruvannamalai,Tamil Nadu,136,56,15,22,43
2015-09-09,2015,9,37,Tiruvannamalai,Tamil Nadu,87,34,15,14,24
2015-09-10,2015,9,37,Tiruvannamalai,Tamil Nadu,173,70,29,20,54
2015-09-11,2015,9,37,Tiruvannamalai,Tamil Nadu,188,58,30,25,75
2015-09-12,2015,9,37,Tiruvannamalai,Tamil Nadu,88,30,15,12,31
2015-09-14,2015,9,38,Tiruvannamalai,Tamil Nadu,191,72,19,26,74
2015-09-15,2015,9,38,Tiruvannamalai,Tamil Nadu,161,49,22,24,66
2015-09-16,2015,9,38,Tiruvannamalai,Tamil Nadu,188,69,22,20,77
2015-09-17,2015,9,38,Tiruvannamalai,Tamil Nadu,164,67,32,27,38
2015-09-18,2015,9,38,Tiruvannamalai,Tamil Nadu,165,70,22,27,46
2015-09-19,2015,9,38,Tiruvannamalai,Tamil Nadu,72,24,10,12,26
2015-09-21,2015,9,39,Tiruvannamalai,Tamil Nadu,186,73,20,30,63
2015-09-22,2015,9,39,Tiruvannamalai,Tamil Nadu,201,78,20,26,77
2015-09-23,2015,9,39,Tiruvannamalai,Tamil Nadu,76,30,10,10,26
2015-09-24,2015,9,39,Tiruvannamalai,Tamil Nadu,157,54,28,20,55
2015-09-25,2015,9,39,Tiruvannamalai,Tamil Nadu,103,42,19,14,28
2015-09-26,2015,9,39,Tiruvannamalai,Tamil Nadu,103,40,16,15,32
2015-09-28,2015,9,40,Tiruvannamalai,Tamil Nadu,166,61,32,29,44
2015-09-29,2015,9,40,Tiruvannamalai,Tamil Nadu,186,81,31,23,51
2015-09-30,2015,9,40,Tiruvannamalai,Tamil Nadu,166,55,20,23,68
2015-10-01,2015,10,40,Tiruvannamalai,Tamil Nadu,333,109,38,48,138
2015-10-02,2015,10,40,Tiruvannamalai,Tamil Nadu,300,104,30,50,116
2015-10-03,2015,10,40,Tiruvannamalai,Tamil Nadu,106,38,15,12,41
2015-10-05,2015,10,41,Tiruvannamalai,Tamil Nadu,190,76,21,20,73
2015-10-06,2015,10,41,Tiruvannamalai,Tamil Nadu,351,151,47,37,116
2015-10-07,2015,10,41,Tiruvannamalai,Tamil Nadu,306,117,58,50,81
2015-10-08,2015,10,41,Tiruvannamalai,Tamil Nadu,294,100,35,34,125
2015-10-09,2015,10,41,Tiruvannamalai,Tamil Nadu,248,87,38,30,93
2015-10-10,2015,10,41,Tiruvannamalai,Tamil Nadu,129,45,13,17,54
2015-10-12,2015,10,42,Tiruvannamalai,Tamil Nadu,189,71,23,29,66
2015-10-13,2015,10,42,Tiruvannamalai,Tamil Nadu,371,144,61,58,108
2015-10-14,2015,10,42,Tiruvannamalai,Tamil Nadu,210,90,22,35,63
2015-10-15,2015,10,42,Tiruvannamalai,Tamil Nadu,352,134,38,63,117
2015-10-16,2015,10,42,Tiruvannamalai,Tamil Nadu,208,84,34,22,68
2015-10-17,2015,10,42,Tiruvannamalai,Tamil Nadu,184,70,22,30,62
2015-10-19,2015,10,43,Tiruvannamalai,Tamil Nadu,133,51,17,15,50
2015-10-20,2015,10,43,Tiruvannamalai,Tamil Nadu,292,129,39,47,77
2015-10-21,2015,10,43,Tiruvannamalai,Tamil Nadu,261,102,26,36,97
2015-10-22,2015,10,43,Tiruvannamalai,Tamil Nadu,178,74,30,25,49
2015-10-23,2015,10,43,Tiruvannamalai,Tamil Nadu,196,67,22,28,79
2015-10-24,2015,10,43,Tiruvannamalai,Tamil Nadu,131,53,20,20,38
2015-10-26,2015,10,44,Tiruvannamalai,Tamil Nadu,165,67,30,22,46
2015-10-27,2015,10,44,Tiruvannamalai,Tamil Nadu,355,127,64,47,117
2015-10-28,2015,10,44,Tiruvannamalai,Tamil Nadu,161,68,28,28,37
2015-10-29,2015,10,44,Tiruvannamalai,Tamil Nadu,233,86,31,39,77
2015-10-30,2015,10,44,Tiruvannamalai,Tamil Nadu,140,44,26,20,50
2015-10-31,2015,10,44,Tiruvannamalai,Tamil Nadu,134,48,26,14,46
2015-11-02,2015,11,45,Tiruvannamalai,Tamil Nadu,184,71,33,18,62
2015-11-03,2015,11,45,Tiruvannamalai,Tamil Nadu,309,104,51,40,114
2015-11-04,2015,11,45,Tiruvannamalai,Tamil Nadu,245,93,27,30,95
2015-11-05,2015,11,45,Tiruvannamalai,Tamil Nadu,229,84,23,25,97
2015-11-06,2015,11,45,Tiruvannamalai,Tamil Nadu,191,65,35,25,66
2015-11-07,2015,11,45,Tiruvannamalai,Tamil Nadu,90,39,11,14,26
2015-11-09,2015,11,46,Tiruvannamalai,Tamil Nadu,194,65,22,24,83
2015-11-10,2015,11,46,Tiruvannamalai,Tamil Nadu,231,71,29,29,102
2015-11-11,2015,11,46,Tiruvannamalai,Tamil Nadu,253,110,38,32,73
2015-11-12,2015,11,46,Tiruvannamalai,Tamil Nadu,338,142,61,55,80
2015-11-13,2015,11,46,Tiruvannamalai,Tamil Nadu,236,71,33,24,108
2015-11-14,2015,11,46,Tiruvannamalai,Tamil Nadu,182,57,19,21,85
2015-11-16,2015,11,47,Tiruvannamalai,Tamil Nadu,171,69,30,21,51
2015-11-17,2015,11,47,Tiruvannamalai,Tamil Nadu,274,93,45,30,106
2015-11-18,2015,11,47,Tiruvannamalai,Tamil Nadu,366,161,48,56,101
2015-11-19,2015,11,47,Tiruvannamalai,Tamil Nadu,318,116,61,52,89
2015-11-20,2015,11,47,Tiruvannamalai,Tamil Nadu,391,118,65,43,165
2015-11-21,2015,11,47,Tiruvannamalai,Tamil Nadu,181,79,31,23,48
2015-11-23,2015,11,48,Tiruvannamalai,Tamil Nadu,317,123,42,47,105
2015-11-24,2015,11,48,Tiruvannamalai,Tamil Nadu,213,73,28,21,91
2015-11-25,2015,11,48,Tiruvannamalai,Tamil Nadu,313,121,58,49,85
2015-11-26,2015,11,48,Tiruvannamalai,Tamil Nadu,329,141,59,33,96
2015-11-27,2015,11,48,Tiruvannamalai,Tamil Nadu,282,96,48,37,101
2015-11-28,2015,11,48,Tiruvannamalai,Tamil Nadu,166,57,27,26,56
2015-11-30,2015,11,49,Tiruvannamalai,Tamil Nadu,215,69,33,26,87
2015-12-01,2015,12,49,Tiruvannamalai,Tamil Nadu,193,81,37,20,55
2015-12-02,2015,12,49,Tiruvannamalai,Tamil Nadu,229,100,35,38,56
2015-12-03,2015,12,49,Tiruvannamalai,Tamil Nadu,259,100,26,46,87
2015-12-04,2015,12,49,Tiruvannamalai,Tamil Nadu,412,161,75,68,108
2015-12-05,2015,12,49,Tiruvannamalai,Tamil Nadu,190,81,19,22,68
2015-12-07,2015,12,50,Tiruvannamalai,Tamil Nadu,429,187,84,76,82
2015-12-08,2015,12,50,Tiruvannamalai,Tamil Nadu,180,71,25,18,66
2015-12-09,2015,12,50,Tiruvannamalai,Tamil Nadu,318,124,34,49,111
2015-12-10,2015,12,50,Tiruvannamalai,Tamil Nadu,169,56,30,22,61
2015-12-11,2015,12,50,Tiruvannamalai,Tamil Nadu,194,71,36,24,63
2015-12-12,2015,12,50,Tiruvannamalai,Tamil Nadu,116,35,18,20,43
2015-12-14,2015,12,51,Tiruvannamalai,Tamil Nadu,335,124,48,34,129
2015-12-15,2015,12,51,Tiruvannamalai,Tamil Nadu,246,109,36,35,66
2015-12-16,2015,12,51,Tiruvannamalai,Tamil Nadu,308,126,37,41,104
2015-12-17,2015,12,51,Tiruvannamalai,Tamil Nadu,212,78,34,28,72
2015-12-18,2015,12,51,Tiruvannamalai,Tamil Nadu,172,73,28,19,52
2015-12-19,2015,12,51,Tiruvannamalai,Tamil Nadu,113,45,16,16,36
2015-12-21,2015,12,52,Tiruvannamalai,Tamil Nadu,225,99,43,25,58
2015-12-22,2015,12,52,Tiruvannamalai,Tamil Nadu,210,74,40,23,73
2015-12-23,2015,12,52,Tiruvannamalai,Tamil Nadu,157,58,26,19,54
2015-12-24,2015,12,52,Tiruvannamalai,Tamil Nadu,146,47,18,22,59
2015-12-25,2015,12,52,Tiruvannamalai,Tamil Nadu,292,114,54,47,77
2015-12-26,2015,12,52,Tiruvannamalai,Tamil Nadu,127,40,18,15,54
2015-12-28,2015,12,53,Tiruvannamalai,Tamil Nadu,276,89,30,34,123
2015-12-29,2015,12,53,Tiruvannamalai,Tamil Nadu,261,98,28,45,90
2015-12-30,2015,12,53,Tiruvannamalai,Tamil Nadu,257,77,28,26,126
2015-12-31,2015,12,53,Tiruvannamalai,Tamil Nadu,308,119,36,31,122
2016-01-01,2016,1,53,Tiruvannamalai,Tamil Nadu,213,92,33,24,64
2016-01-02,2016,1,53,Tiruvannamalai,Tamil Nadu,126,42,16,21,47
2016-01-04,2016,1,1,Tiruvannamalai,Tamil Nadu,146,49,25,18,54
2016-01-05,2016,1,1,Tiruvannamalai,Tamil Nadu,206,82,28,29,67
2016-01-06,2016,1,1,Tiruvannamalai,Tamil Nadu,160,64,18,20,58
2016-01-07,2016,1,1,Tiruvannamalai,Tamil Nadu,180,77,23,27,53
2016-01-08,2016,1,1,Tiruvannamalai,Tamil Nadu,135,43,19,18,55
2016-01-09,2016,1,1,Tiruvannamalai,Tamil Nadu,126,47,19,16,44
2016-01-11,2016,1,2,Tiruvannamalai,Tamil Nadu,124,42,21,13,48
2016-01-12,2016,1,2,Tiruvannamalai,Tamil Nadu,214,66,31,32,85
2016-01-13,2016,1,2,Tiruvannamalai,Tamil Nadu,185,80,20,28,57
2016-01-14,2016,1,2,Tiruvannamalai,Tamil Nadu,243,106,25,34,78
2016-01-15,2016,1,2,Tiruvannamalai,Tamil Nadu,206,65,24,33,84
2016-01-16,2016,1,2,Tiruvannamalai,Tamil Nadu,72,28,10,10,24
2016-01-18,2016,1,3,Tiruvannamalai,Tamil Nadu,207,82,38,21,66
2016-01-19,2016,1,3,Tiruvannamalai,Tamil Nadu,231,73,44,35,79
2016-01-20,2016,1,3,Tiruvannamalai,Tamil Nadu,227,101,27,27,72
2016-01-21,2016,1,3,Tiruvannamalai,Tamil Nadu,255,104,44,33,74
2016-01-22,2016,1,3,Tiruvannamalai,Tamil Nadu,250,78,36,29,107
2016-01-23,2016,1,3,Tiruvannamalai,Tamil Nadu,93,31,16,15,31
2016-01-25,2016,1,4,Tiruvannamalai,Tamil Nadu,179,78,31,27,43
2016-01-26,2016,1,4,Tiruvannamalai,Tamil Nadu,275,111,41,33,90
2016-01-27,2016,1,4,Tiruvannamalai,Tamil Nadu,262,83,30,42,107
2016-01-28,2016,1,4,Tiruvannamalai,Tamil Nadu,104,40,15,15,34
2016-01-29,2016,1,4,Tiruvannamalai,Tamil Nadu,251,100,30,43,78
2016-01-30,2016,1,4,Tiruvannamalai,Tamil Nadu,125,41,16,21,47
2016-02-01,2016,2,5,Tiruvannamalai,Tamil Nadu,185,61,20,28,76
2016-02-02,2016,2,5,Tiruvannamalai,Tamil Nadu,252,90,27,31,104
2016-02-03,2016,2,5,Tiruvannamalai,Tamil Nadu,129,53,23,16,37
2016-02-04,2016,2,5,Tiruvannamalai,Tamil Nadu,95,31,17,15,32
2016-02-05,2016,2,5,Tiruvannamalai,Tamil Nadu,203,64,35,27,77
2016-02-06,2016,2,5,Tiruvannamalai,Tamil Nadu,91,29,12,11,39
2016-02-08,2016,2,6,Tiruvannamalai,Tamil Nadu,141,56,22,23,40
2016-02-09,2016,2,6,Tiruvannamalai,Tamil Nadu,208,63,31,26,88
2016-02-10,2016,2,6,Tiruvannamalai,Tamil Nadu,228,80,30,32,86
2016-02-11,2016,2,6,Tiruvannamalai,Tamil Nadu,237,78,25,40,94
2016-02-12,2016,2,6,Tiruvannamalai,Tamil Nadu,159,52,19,21,67
2016-02-13,2016,2,6,Tiruvannamalai,Tamil Nadu,68,27,13,11,17
2016-02-15,2016,2,7,Tiruvannamalai,Tamil Nadu,121,44,18,19,40
2016-02-16,2016,2,7,Tiruvannamalai,Tamil Nadu,105,36,18,16,35
2016-02-17,2016,2,7,Tiruvannamalai,Tamil Nadu,106,40,18,11,37
2016-02-18,2016,2,7,Tiruvannamalai,Tamil Nadu,141,62,22,24,33
2016-02-19,2016,2,7,Tiruvannamalai,Tamil Nadu,242,73,27,42,100
2016-02-20,2016,2,7,Tiruvannamalai,Tamil Nadu,80,32,9,10,29
