date,year,month,week_number,district,state,total_calls,fever_calls,accident_calls,cardiac_calls,other_calls
2017-06-15,2017,6,24,Tiruppur,Tamil Nadu,41,18,11,4,8
2017-06-16,2017,6,24,Tiruppur,Tamil Nadu,32,13,9,4,6
2017-06-17,2017,6,24,Tiruppur,Tamil Nadu,46,19,11,6,10
2017-06-18,2017,6,24,Tiruppur,Tamil Nadu,36,15,8,4,9
2017-06-19,2017,6,25,Tiruppur,Tamil Nadu,27,10,7,3,7
2017-06-20,2017,6,25,Tiruppur,Tamil Nadu,28,11,7,3,7
2017-06-21,2017,6,25,Tiruppur,Tamil Nadu,37,13,7,4,13
2017-06-22,2017,6,25,Tiruppur,Tamil Nadu,47,17,12,5,13
2017-06-23,2017,6,25,Tiruppur,Tamil Nadu,27,10,5,2,10
2017-06-24,2017,6,25,Tiruppur,Tamil Nadu,23,8,5,2,8
2017-06-25,2017,6,25,Tiruppur,Tamil Nadu,22,7,4,3,8
2017-06-26,2017,6,26,Tiruppur,Tamil Nadu,33,12,6,4,11
2017-06-27,2017,6,26,Tiruppur,Tamil Nadu,22,10,4,2,6
2017-06-28,2017,6,26,Tiruppur,Tamil Nadu,50,22,10,6,12
2017-06-29,2017,6,26,Tiruppur,Tamil Nadu,38,16,7,4,11
2017-06-30,2017,6,26,Tiruppur,Tamil Nadu,36,13,7,4,12
2017-07-01,2017,7,26,Tiruppur,Tamil Nadu,31,15,6,3,7
2017-07-02,2017,7,26,Tiruppur,Tamil Nadu,23,10,6,3,4
2017-07-03,2017,7,27,Tiruppur,Tamil Nadu,18,7,3,2,6
2017-07-04,2017,7,27,Tiruppur,Tamil Nadu,18,7,4,2,5
2017-07-05,2017,7,27,Tiruppur,Tamil Nadu,20,9,5,2,4
2017-07-06,2017,7,27,Tiruppur,Tamil Nadu,23,9,4,2,8
2017-07-07,2017,7,27,Tiruppur,Tamil Nadu,20,9,4,2,5
2017-07-08,2017,7,27,Tiruppur,Tamil Nadu,12,5,3,1,3
2017-07-09,2017,7,27,Tiruppur,Tamil Nadu,32,15,6,4,7
2017-07-10,2017,7,28,Tiruppur,Tamil Nadu,44,15,12,5,12
2017-07-11,2017,7,28,Tiruppur,Tamil Nadu,19,9,4,2,4
2017-07-12,2017,7,28,Tiruppur,Tamil Nadu,34,14,6,4,10
2017-07-13,2017,7,28,Tiruppur,Tamil Nadu,32,14,8,3,7
2017-07-14,2017,7,28,Tiruppur,Tamil Nadu,14,6,3,1,4
2017-07-15,2017,7,28,Tiruppur,Tamil Nadu,21,8,5,2,6
2017-07-16,2017,7,28,Tiruppur,Tamil Nadu,34,15,6,3,10
2017-07-17,2017,7,29,Tiruppur,Tamil Nadu,21,7,4,2,8
2017-07-18,2017,7,29,Tiruppur,Tamil Nadu,17,7,3,2,5
2017-07-19,2017,7,29,Tiruppur,Tamil Nadu,29,11,6,4,8
2017-07-20,2017,7,29,Tiruppur,Tamil Nadu,28,11,6,3,8
2017-07-21,2017,7,29,Tiruppur,Tamil Nadu,31,12,7,3,9
2017-07-22,2017,7,29,Tiruppur,Tamil Nadu,30,11,8,4,7
2017-07-23,2017,7,29,Tiruppur,Tamil Nadu,22,9,6,2,5
2017-07-24,2017,7,30,Tiruppur,Tamil Nadu,24,11,6,3,4
2017-07-25,2017,7,30,Tiruppur,Tamil Nadu,36,17,7,3,9
2017-07-26,2017,7,30,Tiruppur,Tamil Nadu,13,4,3,1,5
2017-07-27,2017,7,30,Tiruppur,Tamil Nadu,35,14,7,4,10
2017-07-28,2017,7,30,Tiruppur,Tamil Nadu,42,20,8,4,10
2017-07-29,2017,7,30,Tiruppur,Tamil Nadu,32,15,7,3,7
2017-07-30,2017,7,30,Tiruppur,Tamil Nadu,25,11,5,2,7
2017-07-31,2017,7,31,Tiruppur,Tamil Nadu,38,15,11,4,8
2017-08-01,2017,8,31,Tiruppur,Tamil Nadu,19,8,5,1,5
2017-08-02,2017,8,31,Tiruppur,Tamil Nadu,42,20,12,5,5
2017-08-03,2017,8,31,Tiruppur,Tamil Nadu,29,10,6,3,10
2017-08-04,2017,8,31,Tiruppur,Tamil Nadu,29,14,7,3,5
2017-08-05,2017,8,31,Tiruppur,Tamil Nadu,37,15,11,3,8
2017-08-06,2017,8,31,Tiruppur,Tamil Nadu,27,10,6,3,8
2017-08-07,2017,8,32,Tiruppur,Tamil Nadu,26,12,7,3,4
2017-08-08,2017,8,32,Tiruppur,Tamil Nadu,42,15,9,5,13
2017-08-09,2017,8,32,Tiruppur,Tamil Nadu,31,14,7,3,7
2017-08-10,2017,8,32,Tiruppur,Tamil Nadu,26,12,6,3,5
2017-08-11,2017,8,32,Tiruppur,Tamil Nadu,47,23,10,5,9
2017-08-12,2017,8,32,Tiruppur,Tamil Nadu,20,7,4,2,7
2017-08-13,2017,8,32,Tiruppur,Tamil Nadu,30,14,7,3,6
2017-08-14,2017,8,33,Tiruppur,Tamil Nadu,45,17,9,4,15
2017-08-15,2017,8,33,Tiruppur,Tamil Nadu,35,12,8,5,10
2017-08-16,2017,8,33,Tiruppur,Tamil Nadu,28,10,7,2,9
2017-08-17,2017,8,33,Tiruppur,Tamil Nadu,34,16,8,4,6
2017-08-18,2017,8,33,Tiruppur,Tamil Nadu,37,15,9,4,9
2017-08-19,2017,8,33,Tiruppur,Tamil Nadu,16,6,3,1,6
2017-08-20,2017,8,33,Tiruppur,Tamil Nadu,34,16,9,3,6
2017-08-21,2017,8,34,Tiruppur,Tamil Nadu,41,17,8,6,10
2017-08-22,2017,8,34,Tiruppur,Tamil Nadu,23,9,4,2,8
2017-08-23,2017,8,34,Tiruppur,Tamil Nadu,44,15,13,6,10
2017-08-24,2017,8,34,Tiruppur,Tamil Nadu,28,13,8,3,4
2017-08-25,2017,8,34,Tiruppur,Tamil Nadu,16,6,3,1,6
2017-08-26,2017,8,34,Tiruppur,Tamil Nadu,15,6,4,1,4
2017-08-27,2017,8,34,Tiruppur,Tamil Nadu,30,14,8,4,4
2017-08-28,2017,8,35,Tiruppur,Tamil Nadu,23,8,4,2,9
2017-08-29,2017,8,35,Tiruppur,Tamil Nadu,17,8,3,2,4
2017-08-30,2017,8,35,Tiruppur,Tamil Nadu,34,16,8,3,7
2017-08-31,2017,8,35,Tiruppur,Tamil Nadu,19,8,5,2,4
2017-09-01,2017,9,35,Tiruppur,Tamil Nadu,21,8,4,2,7
2017-09-02,2017,9,35,Tiruppur,Tamil Nadu,27,9,7,2,9
2017-09-03,2017,9,35,Tiruppur,Tamil Nadu,25,10,5,3,7
2017-09-04,2017,9,36,Tiruppur,Tamil Nadu,25,11,7,2,5
2017-09-05,2017,9,36,Tiruppur,Tamil Nadu,19,6,4,2,7
2017-09-06,2017,9,36,Tiruppur,Tamil Nadu,34,16,7,3,8
2017-09-07,2017,9,36,Tiruppur,Tamil Nadu,49,20,12,6,11
2017-09-08,2017,9,36,Tiruppur,Tamil Nadu,34,16,7,4,7
2017-09-09,2017,9,36,Tiruppur,Tamil Nadu,15,7,3,2,3
2017-09-10,2017,9,36,Tiruppur,Tamil Nadu,31,10,6,4,11
2017-09-11,2017,9,37,Tiruppur,Tamil Nadu,23,9,6,3,5
2017-09-12,2017,9,37,Tiruppur,Tamil Nadu,31,10,7,4,10
2017-09-13,2017,9,37,Tiruppur,Tamil Nadu,38,14,10,4,10
2017-09-14,2017,9,37,Tiruppur,Tamil Nadu,41,20,9,5,7
2017-09-15,2017,9,37,Tiruppur,Tamil Nadu,20,8,5,2,5
2017-09-16,2017,9,37,Tiruppur,Tamil Nadu,37,17,8,3,9
2017-09-17,2017,9,37,Tiruppur,Tamil Nadu,25,10,6,2,7
2017-09-18,2017,9,38,Tiruppur,Tamil Nadu,44,15,12,6,11
2017-09-19,2017,9,38,Tiruppur,Tamil Nadu,32,12,7,3,10
2017-09-20,2017,9,38,Tiruppur,Tamil Nadu,14,5,3,1,5
2017-09-21,2017,9,38,Tiruppur,Tamil Nadu,25,11,6,3,5
2017-09-22,2017,9,38,Tiruppur,Tamil Nadu,16,6,3,2,5
2017-09-23,2017,9,38,Tiruppur,Tamil Nadu,26,9,7,2,8
2017-09-24,2017,9,38,Tiruppur,Tamil Nadu,12,5,2,1,4
2017-09-25,2017,9,39,Tiruppur,Tamil Nadu,15,5,3,1,6
2017-09-26,2017,9,39,Tiruppur,Tamil Nadu,23,9,6,3,5
2017-09-27,2017,9,39,Tiruppur,Tamil Nadu,23,9,5,2,7
2017-09-28,2017,9,39,Tiruppur,Tamil Nadu,21,9,5,2,5
2017-09-29,2017,9,39,Tiruppur,Tamil Nadu,40,17,9,5,9
2017-09-30,2017,9,39,Tiruppur,Tamil Nadu,23,11,5,2,5
2017-10-01,2017,10,39,Tiruppur,Tamil Nadu,20,8,5,2,5
2017-10-02,2017,10,40,Tiruppur,Tamil Nadu,60,23,16,7,14
2017-10-03,2017,10,40,Tiruppur,Tamil Nadu,51,25,14,6,6
2017-10-04,2017,10,40,Tiruppur,Tamil Nadu,46,19,12,4,11
2017-10-05,2017,10,40,Tiruppur,Tamil Nadu,60,23,16,7,14
2017-10-06,2017,10,40,Tiruppur,Tamil Nadu,36,16,9,5,6
2017-10-07,2017,10,40,Tiruppur,Tamil Nadu,30,11,8,4,7
2017-10-08,2017,10,40,Tiruppur,Tamil Nadu,31,11,8,3,9
2017-10-09,2017,10,41,Tiruppur,Tamil Nadu,55,21,13,7,14
2017-10-10,2017,10,41,Tiruppur,Tamil Nadu,70,33,16,10,11
2017-10-11,2017,10,41,Tiruppur,Tamil Nadu,79,36,20,10,13
2017-10-12,2017,10,41,Tiruppur,Tamil Nadu,31,13,6,3,9
2017-10-13,2017,10,41,Tiruppur,Tamil Nadu,52,20,15,7,10
2017-10-14,2017,10,41,Tiruppur,Tamil Nadu,43,17,9,6,11
2017-10-15,2017,10,41,Tiruppur,Tamil Nadu,49,20,10,7,12
2017-10-16,2017,10,42,Tiruppur,Tamil Nadu,62,30,18,7,7
2017-10-17,2017,10,42,Tiruppur,Tamil Nadu,76,28,16,7,25
2017-10-18,2017,10,42,Tiruppur,Tamil Nadu,31,13,7,4,7
2017-10-19,2017,10,42,Tiruppur,Tamil Nadu,64,24,18,7,15
2017-10-20,2017,10,42,Tiruppur,Tamil Nadu,37,17,10,4,6
2017-10-21,2017,10,42,Tiruppur,Tamil Nadu,24,10,6,2,6
2017-10-22,2017,10,42,Tiruppur,Tamil Nadu,34,14,8,3,9
2017-10-23,2017,10,43,Tiruppur,Tamil Nadu,31,15,8,3,5
2017-10-24,2017,10,43,Tiruppur,Tamil Nadu,66,31,15,9,11
2017-10-25,2017,10,43,Tiruppur,Tamil Nadu,31,10,9,3,9
2017-10-26,2017,10,43,Tiruppur,Tamil Nadu,59,28,12,7,12
2017-10-27,2017,10,43,Tiruppur,Tamil Nadu,52,23,10,5,14
2017-10-28,2017,10,43,Tiruppur,Tamil Nadu,63,26,12,7,18
2017-10-29,2017,10,43,Tiruppur,Tamil Nadu,49,19,11,6,13
2017-10-30,2017,10,44,Tiruppur,Tamil Nadu,65,31,17,7,10
2017-10-31,2017,10,44,Tiruppur,Tamil Nadu,27,11,6,3,7
2017-11-01,2017,11,44,Tiruppur,Tamil Nadu,35,17,7,4,7
2017-11-02,2017,11,44,Tiruppur,Tamil Nadu,91,45,20,12,14
2017-11-03,2017,11,44,Tiruppur,Tamil Nadu,66,32,17,6,11
2017-11-04,2017,11,44,Tiruppur,Tamil Nadu,34,12,7,4,11
2017-11-05,2017,11,44,Tiruppur,Tamil Nadu,24,10,6,2,6
2017-11-06,2017,11,45,Tiruppur,Tamil Nadu,23,8,5,2,8
2017-11-07,2017,11,45,Tiruppur,Tamil Nadu,31,13,9,3,6
2017-11-08,2017,11,45,Tiruppur,Tamil Nadu,35,15,7,4,9
2017-11-09,2017,11,45,Tiruppur,Tamil Nadu,66,23,14,7,22
2017-11-10,2017,11,45,Tiruppur,Tamil Nadu,54,25,13,8,8
2017-11-11,2017,11,45,Tiruppur,Tamil Nadu,40,14,11,5,10
2017-11-12,2017,11,45,Tiruppur,Tamil Nadu,28,13,8,3,4
2017-11-13,2017,11,46,Tiruppur,Tamil Nadu,66,24,19,6,17
2017-11-14,2017,11,46,Tiruppur,Tamil Nadu,31,12,6,3,10
2017-11-15,2017,11,46,Tiruppur,Tamil Nadu,72,28,19,10,15
2017-11-16,2017,11,46,Tiruppur,Tamil Nadu,47,17,13,6,11
2017-11-17,2017,11,46,Tiruppur,Tamil Nadu,22,9,6,2,5
2017-11-18,2017,11,46,Tiruppur,Tamil Nadu,44,16,11,5,12
2017-11-19,2017,11,46,Tiruppur,Tamil Nadu,57,22,14,6,15
2017-11-20,2017,11,47,Tiruppur,Tamil Nadu,60,21,15,7,17
2017-11-21,2017,11,47,Tiruppur,Tamil Nadu,52,18,14,5,15
2017-11-22,2017,11,47,Tiruppur,Tamil Nadu,48,23,11,6,8
2017-11-23,2017,11,47,Tiruppur,Tamil Nadu,23,10,6,3,4
2017-11-24,2017,11,47,Tiruppur,Tamil Nadu,35,16,8,4,7
2017-11-25,2017,11,47,Tiruppur,Tamil Nadu,56,27,13,8,8
2017-11-26,2017,11,47,Tiruppur,Tamil Nadu,21,9,5,2,5
2017-11-27,2017,11,48,Tiruppur,Tamil Nadu,33,12,9,4,8
2017-11-28,2017,11,48,Tiruppur,Tamil Nadu,33,14,8,4,7
2017-11-29,2017,11,48,Tiruppur,Tamil Nadu,67,29,17,9,12
2017-11-30,2017,11,48,Tiruppur,Tamil Nadu,23,8,5,2,8
2017-12-01,2017,12,48,Tiruppur,Tamil Nadu,59,26,12,8,13
2017-12-02,2017,12,48,Tiruppur,Tamil Nadu,45,18,9,4,14
2017-12-03,2017,12,48,Tiruppur,Tamil Nadu,43,19,9,4,11
2017-12-04,2017,12,49,Tiruppur,Tamil Nadu,45,16,12,6,11
2017-12-05,2017,12,49,Tiruppur,Tamil Nadu,34,12,9,3,10
2017-12-06,2017,12,49,Tiruppur,Tamil Nadu,65,31,16,8,10
2017-12-07,2017,12,49,Tiruppur,Tamil Nadu,66,25,15,9,17
2017-12-08,2017,12,49,Tiruppur,Tamil Nadu,36,16,8,4,8
2017-12-09,2017,12,49,Tiruppur,Tamil Nadu,37,13,11,4,9
2017-12-10,2017,12,49,Tiruppur,Tamil Nadu,23,10,6,2,5
2017-12-11,2017,12,50,Tiruppur,Tamil Nadu,47,21,12,5,9
2017-12-12,2017,12,50,Tiruppur,Tamil Nadu,72,25,18,8,21
2017-12-13,2017,12,50,Tiruppur,Tamil Nadu,80,33,18,9,20
2017-12-14,2017,12,50,Tiruppur,Tamil Nadu,50,18,13,7,12
2017-12-15,2017,12,50,Tiruppur,Tamil Nadu,42,18,10,4,10
2017-12-16,2017,12,50,Tiruppur,Tamil Nadu,50,22,11,5,12
2017-12-17,2017,12,50,Tiruppur,Tamil Nadu,31,11,6,3,11
2017-12-18,2017,12,51,Tiruppur,Tamil Nadu,38,16,8,3,11
2017-12-19,2017,12,51,Tiruppur,Tamil Nadu,59,29,16,8,6
2017-12-20,2017,12,51,Tiruppur,Tamil Nadu,37,16,8,4,9
2017-12-21,2017,12,51,Tiruppur,Tamil Nadu,23,9,5,3,6
2017-12-22,2017,12,51,Tiruppur,Tamil Nadu,42,15,9,4,14
2017-12-23,2017,12,51,Tiruppur,Tamil Nadu,57,21,14,5,17
2017-12-24,2017,12,51,Tiruppur,Tamil Nadu,32,15,9,4,4
2017-12-25,2017,12,52,Tiruppur,Tamil Nadu,43,17,10,4,12
2017-12-26,2017,12,52,Tiruppur,Tamil Nadu,25,9,5,3,8
2017-12-27,2017,12,52,Tiruppur,Tamil Nadu,49,20,13,6,10
2017-12-28,2017,12,52,Tiruppur,Tamil Nadu,49,20,9,5,15
2017-12-29,2017,12,52,Tiruppur,Tamil Nadu,61,30,13,6,12
2017-12-30,2017,12,52,Tiruppur,Tamil Nadu,25,10,7,2,6
2017-12-31,2017,12,52,Tiruppur,Tamil Nadu,45,21,10,4,10
2018-01-01,2018,1,1,Tiruppur,Tamil Nadu,34,13,7,4,10
2018-01-02,2018,1,1,Tiruppur,Tamil Nadu,57,20,15,5,17
2018-01-03,2018,1,1,Tiruppur,Tamil Nadu,27,10,7,3,7
2018-01-04,2018,1,1,Tiruppur,Tamil Nadu,39,14,8,5,12
2018-01-05,2018,1,1,Tiruppur,Tamil Nadu,48,16,12,5,15
2018-01-06,2018,1,1,Tiruppur,Tamil Nadu,34,13,7,4,10
2018-01-07,2018,1,1,Tiruppur,Tamil Nadu,48,18,9,6,15
2018-01-08,2018,1,2,Tiruppur,Tamil Nadu,29,13,8,3,5
2018-01-09,2018,1,2,Tiruppur,Tamil Nadu,48,17,13,6,12
2018-01-10,2018,1,2,Tiruppur,Tamil Nadu,46,16,12,5,13
2018-01-11,2018,1,2,Tiruppur,Tamil Nadu,25,11,5,3,6
2018-01-12,2018,1,2,Tiruppur,Tamil Nadu,33,14,7,3,9
2018-01-13,2018,1,2,Tiruppur,Tamil Nadu,24,10,6,3,5
2018-01-14,2018,1,2,Tiruppur,Tamil Nadu,44,18,9,5,12
2018-01-15,2018,1,3,Tiruppur,Tamil Nadu,30,11,6,3,10
2018-01-16,2018,1,3,Tiruppur,Tamil Nadu,57,21,16,7,13
2018-01-17,2018,1,3,Tiruppur,Tamil Nadu,42,14,8,5,15
2018-01-18,2018,1,3,Tiruppur,Tamil Nadu,32,15,7,4,6
2018-01-19,2018,1,3,Tiruppur,Tamil Nadu,42,18,12,5,7
2018-01-20,2018,1,3,Tiruppur,Tamil Nadu,50,24,14,7,5
2018-01-21,2018,1,3,Tiruppur,Tamil Nadu,48,22,10,7,9
2018-01-22,2018,1,4,Tiruppur,Tamil Nadu,52,18,13,6,15
2018-01-23,2018,1,4,Tiruppur,Tamil Nadu,47,22,13,5,7
2018-01-24,2018,1,4,Tiruppur,Tamil Nadu,63,25,15,7,16
2018-01-25,2018,1,4,Tiruppur,Tamil Nadu,24,10,6,3,5
2018-01-26,2018,1,4,Tiruppur,Tamil Nadu,43,15,9,4,15
2018-01-27,2018,1,4,Tiruppur,Tamil Nadu,33,15,9,3,6
2018-01-28,2018,1,4,Tiruppur,Tamil Nadu,22,9,6,2,5
2018-01-29,2018,1,5,Tiruppur,Tamil Nadu,38,14,8,4,12
2018-01-30,2018,1,5,Tiruppur,Tamil Nadu,47,21,13,6,7
2018-01-31,2018,1,5,Tiruppur,Tamil Nadu,22,8,5,2,7
2018-02-01,2018,2,5,Tiruppur,Tamil Nadu,27,11,7,3,6
2018-02-02,2018,2,5,Tiruppur,Tamil Nadu,38,13,10,5,10
2018-02-03,2018,2,5,Tiruppur,Tamil Nadu,12,5,3,1,3
2018-02-04,2018,2,5,Tiruppur,Tamil Nadu,20,7,5,2,6
2018-02-05,2018,2,6,Tiruppur,Tamil Nadu,33,15,6,4,8
2018-02-06,2018,2,6,Tiruppur,Tamil Nadu,37,15,9,5,8
2018-02-07,2018,2,6,Tiruppur,Tamil Nadu,16,7,3,1,5
2018-02-08,2018,2,6,Tiruppur,Tamil Nadu,39,15,11,4,9
2018-02-09,2018,2,6,Tiruppur,Tamil Nadu,35,12,8,3,12
2018-02-10,2018,2,6,Tiruppur,Tamil Nadu,14,6,4,1,3
2018-02-11,2018,2,6,Tiruppur,Tamil Nadu,16,7,4,1,4
2018-02-12,2018,2,7,Tiruppur,Tamil Nadu,27,10,5,3,9
2018-02-13,2018,2,7,Tiruppur,Tamil Nadu,54,21,13,6,14
2018-02-14,2018,2,7,Tiruppur,Tamil Nadu,38,14,7,3,14
2018-02-15,2018,2,7,Tiruppur,Tamil Nadu,18,6,4,2,6
2018-02-16,2018,2,7,Tiruppur,Tamil Nadu,22,8,6,2,6
2018-02-17,2018,2,7,Tiruppur,Tamil Nadu,22,9,4,2,7
2018-02-18,2018,2,7,Tiruppur,Tamil Nadu,16,6,4,2,4
2018-02-19,2018,2,8,Tiruppur,Tamil Nadu,13,4,3,1,5
2018-02-20,2018,2,8,Tiruppur,Tamil Nadu,18,7,3,1,7
2018-02-21,2018,2,8,Tiruppur,Tamil Nadu,42,16,8,5,13
2018-02-22,2018,2,8,Tiruppur,Tamil Nadu,31,15,7,3,6
2018-02-23,2018,2,8,Tiruppur,Tamil Nadu,20,9,5,2,4
2018-02-24,2018,2,8,Tiruppur,Tamil Nadu,24,10,5,2,7
2018-02-25,2018,2,8,Tiruppur,Tamil Nadu,25,12,7,3,3
2018-02-26,2018,2,9,Tiruppur,Tamil Nadu,35,13,9,3,10
2018-02-27,2018,2,9,Tiruppur,Tamil Nadu,34,13,7,4,10
2018-02-28,2018,2,9,Tiruppur,Tamil Nadu,27,11,5,2,9
2018-03-01,2018,3,9,Tiruppur,Tamil Nadu,33,13,7,4,9
2018-03-02,2018,3,9,Tiruppur,Tamil Nadu,25,10,6,3,6
2018-03-03,2018,3,9,Tiruppur,Tamil Nadu,15,5,4,1,5
2018-03-04,2018,3,9,Tiruppur,Tamil Nadu,23,10,5,2,6
2018-03-05,2018,3,10,Tiruppur,Tamil Nadu,26,10,7,3,6
2018-03-06,2018,3,10,Tiruppur,Tamil Nadu,34,13,7,4,10
2018-03-07,2018,3,10,Tiruppur,Tamil Nadu,21,8,5,2,6
2018-03-08,2018,3,10,Tiruppur,Tamil Nadu,20,9,4,2,5
2018-03-09,2018,3,10,Tiruppur,Tamil Nadu,25,10,5,2,8
2018-03-10,2018,3,10,Tiruppur,Tamil Nadu,23,10,6,2,5
2018-03-11,2018,3,10,Tiruppur,Tamil Nadu,25,9,5,3,8
2018-03-12,2018,3,11,Tiruppur,Tamil Nadu,16,7,4,2,3
2018-03-13,2018,3,11,Tiruppur,Tamil Nadu,31,14,9,4,4
2018-03-14,2018,3,11,Tiruppur,Tamil Nadu,39,14,8,5,12
2018-03-15,2018,3,11,Tiruppur,Tamil Nadu,20,8,4,2,6
2018-03-16,2018,3,11,Tiruppur,Tamil Nadu,20,9,5,2,4
2018-03-17,2018,3,11,Tiruppur,Tamil Nadu,18,8,4,1,5
2018-03-18,2018,3,11,Tiruppur,Tamil Nadu,16,7,3,1,5
2018-03-19,2018,3,12,Tiruppur,Tamil Nadu,15,6,4,2,3
2018-03-20,2018,3,12,Tiruppur,Tamil Nadu,42,18,9,5,10
2018-03-21,2018,3,12,Tiruppur,Tamil Nadu,48,19,13,5,11
2018-03-22,2018,3,12,Tiruppur,Tamil Nadu,34,12,7,4,11
2018-03-23,2018,3,12,Tiruppur,Tamil Nadu,25,10,5,2,8
2018-03-24,2018,3,12,Tiruppur,Tamil Nadu,25,12,5,3,5
2018-03-25,2018,3,12,Tiruppur,Tamil Nadu,35,15,7,3,10
2018-03-26,2018,3,13,Tiruppur,Tamil Nadu,32,12,9,4,7
2018-03-27,2018,3,13,Tiruppur,Tamil Nadu,26,11,6,3,6
2018-03-28,2018,3,13,Tiruppur,Tamil Nadu,45,22,11,4,8
2018-03-29,2018,3,13,Tiruppur,Tamil Nadu,46,16,12,5,13
2018-03-30,2018,3,13,Tiruppur,Tamil Nadu,34,16,8,4,6
2018-03-31,2018,3,13,Tiruppur,Tamil Nadu,28,13,7,4,4
2018-04-01,2018,4,13,Tiruppur,Tamil Nadu,47,17,12,4,14
2018-04-02,2018,4,14,Tiruppur,Tamil Nadu,27,10,7,3,7
2018-04-03,2018,4,14,Tiruppur,Tamil Nadu,62,25,13,9,15
2018-04-04,2018,4,14,Tiruppur,Tamil Nadu,27,12,5,3,7
2018-04-05,2018,4,14,Tiruppur,Tamil Nadu,65,30,16,9,10
2018-04-06,2018,4,14,Tiruppur,Tamil Nadu,68,24,18,8,18
2018-04-07,2018,4,14,Tiruppur,Tamil Nadu,42,19,8,5,10
2018-04-08,2018,4,14,Tiruppur,Tamil Nadu,25,11,6,3,5
2018-04-09,2018,4,15,Tiruppur,Tamil Nadu,49,20,11,6,12
2018-04-10,2018,4,15,Tiruppur,Tamil Nadu,52,19,13,7,13
2018-04-11,2018,4,15,Tiruppur,Tamil Nadu,48,22,12,5,9
2018-04-12,2018,4,15,Tiruppur,Tamil Nadu,27,12,5,2,8
2018-04-13,2018,4,15,Tiruppur,Tamil Nadu,56,21,15,7,13
2018-04-14,2018,4,15,Tiruppur,Tamil Nadu,33,15,9,4,5
2018-04-15,2018,4,15,Tiruppur,Tamil Nadu,59,28,13,8,10
2018-04-16,2018,4,16,Tiruppur,Tamil Nadu,47,22,12,6,7
2018-04-17,2018,4,16,Tiruppur,Tamil Nadu,22,9,5,2,6
2018-04-18,2018,4,16,Tiruppur,Tamil Nadu,49,21,14,5,9
2018-04-19,2018,4,16,Tiruppur,Tamil Nadu,54,26,11,7,10
2018-04-20,2018,4,16,Tiruppur,Tamil Nadu,53,19,15,7,12
2018-04-21,2018,4,16,Tiruppur,Tamil Nadu,35,16,9,5,5
2018-04-22,2018,4,16,Tiruppur,Tamil Nadu,49,21,12,5,11
2018-04-23,2018,4,17,Tiruppur,Tamil Nadu,20,7,5,2,6
2018-04-24,2018,4,17,Tiruppur,Tamil Nadu,29,13,6,3,7
2018-04-25,2018,4,17,Tiruppur,Tamil Nadu,38,16,10,3,9
2018-04-26,2018,4,17,Tiruppur,Tamil Nadu,45,21,10,5,9
2018-04-27,2018,4,17,Tiruppur,Tamil Nadu,44,16,11,4,13
2018-04-28,2018,4,17,Tiruppur,Tamil Nadu,40,19,11,4,6
2018-04-29,2018,4,17,Tiruppur,Tamil Nadu,31,12,8,4,7
2018-04-30,2018,4,18,Tiruppur,Tamil Nadu,52,22,13,6,11
2018-05-01,2018,5,18,Tiruppur,Tamil Nadu,56,24,11,7,14
2018-05-02,2018,5,18,Tiruppur,Tamil Nadu,45,21,11,5,8
2018-05-03,2018,5,18,Tiruppur,Tamil Nadu,36,15,9,5,7
2018-05-04,2018,5,18,Tiruppur,Tamil Nadu,44,16,10,4,14
2018-05-05,2018,5,18,Tiruppur,Tamil Nadu,16,7,4,1,4
2018-05-06,2018,5,18,Tiruppur,Tamil Nadu,28,12,7,4,5
2018-05-07,2018,5,19,Tiruppur,Tamil Nadu,40,19,10,5,6
2018-05-08,2018,5,19,Tiruppur,Tamil Nadu,30,13,7,4,6
2018-05-09,2018,5,19,Tiruppur,Tamil Nadu,80,36,22,8,14
2018-05-10,2018,5,19,Tiruppur,Tamil Nadu,55,26,14,6,9
2018-05-11,2018,5,19,Tiruppur,Tamil Nadu,42,17,10,4,11
2018-05-12,2018,5,19,Tiruppur,Tamil Nadu,35,12,7,3,13
2018-05-13,2018,5,19,Tiruppur,Tamil Nadu,33,16,7,4,6
2018-05-14,2018,5,20,Tiruppur,Tamil Nadu,30,11,7,3,9
2018-05-15,2018,5,20,Tiruppur,Tamil Nadu,58,23,14,6,15
2018-05-16,2018,5,20,Tiruppur,Tamil Nadu,20,7,5,2,6
2018-05-17,2018,5,20,Tiruppur,Tamil Nadu,43,17,8,6,12
2018-05-18,2018,5,20,Tiruppur,Tamil Nadu,28,11,6,3,8
2018-05-19,2018,5,20,Tiruppur,Tamil Nadu,42,20,11,5,6
2018-05-20,2018,5,20,Tiruppur,Tamil Nadu,51,21,11,7,12
2018-05-21,2018,5,21,Tiruppur,Tamil Nadu,38,13,9,4,12
2018-05-22,2018,5,21,Tiruppur,Tamil Nadu,54,23,13,5,13
2018-05-23,2018,5,21,Tiruppur,Tamil Nadu,30,13,8,4,5
2018-05-24,2018,5,21,Tiruppur,Tamil Nadu,31,12,6,3,10
2018-05-25,2018,5,21,Tiruppur,Tamil Nadu,22,9,6,2,5
2018-05-26,2018,5,21,Tiruppur,Tamil Nadu,46,18,9,5,14
2018-05-27,2018,5,21,Tiruppur,Tamil Nadu,53,19,14,6,14
2018-05-28,2018,5,22,Tiruppur,Tamil Nadu,32,13,7,3,9
