date,year,month,week_number,day_of_year,district,state,rainfall_mm
2025-12-04,2025,12,49,338,Villupuram,Tamil Nadu,51.79
2025-12-05,2025,12,49,339,Villupuram,Tamil Nadu,54.01
2025-12-06,2025,12,49,340,Villupuram,Tamil Nadu,4.25
2025-12-07,2025,12,49,341,Villupuram,Tamil Nadu,7.7
2025-12-08,2025,12,50,342,Villupuram,Tamil Nadu,2.8
2025-12-09,2025,12,50,343,Villupuram,Tamil Nadu,20.87
2025-12-10,2025,12,50,344,Villupuram,Tamil Nadu,1.8
2025-12-11,2025,12,50,345,Villupuram,Tamil Nadu,2.16
2025-12-12,2025,12,50,346,Villupuram,Tamil Nadu,19.66
2025-12-13,2025,12,50,347,Villupuram,Tamil Nadu,18.15
2025-12-14,2025,12,50,348,Villupuram,Tamil Nadu,18.82
2025-12-15,2025,12,51,349,Villupuram,Tamil Nadu,2.8
2025-12-16,2025,12,51,350,Villupuram,Tamil Nadu,15.06
2025-12-17,2025,12,51,351,Villupuram,Tamil Nadu,6.08
2025-12-18,2025,12,51,352,Villupuram,Tamil Nadu,12.73
2025-12-19,2025,12,51,353,Villupuram,Tamil Nadu,2.72
2025-12-20,2025,12,51,354,Villupuram,Tamil Nadu,30.05
2025-12-21,2025,12,51,355,Villupuram,Tamil Nadu,10.79
2025-12-22,2025,12,52,356,Villupuram,Tamil Nadu,17.05
2025-12-23,2025,12,52,357,Villupuram,Tamil Nadu,6.91
2025-12-24,2025,12,52,358,Villupuram,Tamil Nadu,22.9
2025-12-25,2025,12,52,359,Villupuram,Tamil Nadu,5.84
2025-12-26,2025,12,52,360,Villupuram,Tamil Nadu,4.15
2025-12-27,2025,12,52,361,Villupuram,Tamil Nadu,48.46
2025-12-28,2025,12,52,362,Villupuram,Tamil Nadu,8.05
2025-12-29,2025,12,1,363,Villupuram,Tamil Nadu,5.19
2025-12-30,2025,12,1,364,Villupuram,Tamil Nadu,9.87
2025-12-31,2025,12,1,365,Villupuram,Tamil Nadu,20.84
2015-01-01,2015,1,1,1,Virudhunagar,Tamil Nadu,1.45
2015-01-02,2015,1,1,2,Virudhunagar,Tamil Nadu,1.48
2015-01-03,2015,1,1,3,Virudhunagar,Tamil Nadu,1.49
2015-01-04,2015,1,1,4,Virudhunagar,Tamil Nadu,1.34
2015-01-05,2015,1,2,5,Virudhunagar,Tamil Nadu,2.39
2015-01-06,2015,1,2,6,Virudhunagar,Tamil Nadu,3.59
2015-01-07,2015,1,2,7,Virudhunagar,Tamil Nadu,1.94
2015-01-08,2015,1,2,8,Virudhunagar,Tamil Nadu,0.77
2015-01-09,2015,1,2,9,Virudhunagar,Tamil Nadu,3.28
2015-01-10,2015,1,2,10,Virudhunagar,Tamil Nadu,0.22
2015-01-11,2015,1,2,11,Virudhunagar,Tamil Nadu,0.96
2015-01-12,2015,1,3,12,Virudhunagar,Tamil Nadu,3.49
2015-01-13,2015,1,3,13,Virudhunagar,Tamil Nadu,2.52
2015-01-14,2015,1,3,14,Virudhunagar,Tamil Nadu,6.9
2015-01-15,2015,1,3,15,Virudhunagar,Tamil Nadu,0.96
2015-01-16,2015,1,3,16,Virudhunagar,Tamil Nadu,2.03
2015-01-17,2015,1,3,17,Virudhunagar,Tamil Nadu,3.15
2015-01-18,2015,1,3,18,Virudhunagar,Tamil Nadu,1.42
2015-01-19,2015,1,4,19,Virudhunagar,Tamil Nadu,0.7
2015-01-20,2015,1,4,20,Virudhunagar,Tamil Nadu,0.25
2015-01-21,2015,1,4,21,Virudhunagar,Tamil Nadu,0.5
2015-01-22,2015,1,4,22,Virudhunagar,Tamil Nadu,0.11
2015-01-23,2015,1,4,23,Virudhunagar,Tamil Nadu,0.62
2015-01-24,2015,1,4,24,Virudhunagar,Tamil Nadu,0.25
2015-01-25,2015,1,4,25,Virudhunagar,Tamil Nadu,0.07
2015-01-26,2015,1,5,26,Virudhunagar,Tamil Nadu,0.93
2015-01-27,2015,1,5,27,Virudhunagar,Tamil Nadu,1.31
2015-01-28,2015,1,5,28,Virudhunagar,Tamil Nadu,1.77
2015-01-29,2015,1,5,29,Virudhunagar,Tamil Nadu,3.43
2015-01-30,2015,1,5,30,Virudhunagar,Tamil Nadu,0.12
2015-01-31,2015,1,5,31,Virudhunagar,Tamil Nadu,0.23
2015-02-01,2015,2,5,32,Virudhunagar,Tamil Nadu,1.03
2015-02-02,2015,2,6,33,Virudhunagar,Tamil Nadu,1.86
2015-02-03,2015,2,6,34,Virudhunagar,Tamil Nadu,0.48
2015-02-04,2015,2,6,35,Virudhunagar,Tamil Nadu,0.47
2015-02-05,2015,2,6,36,Virudhunagar,Tamil Nadu,0.07
2015-02-06,2015,2,6,37,Virudhunagar,Tamil Nadu,1.74
2015-02-07,2015,2,6,38,Virudhunagar,Tamil Nadu,1.65
2015-02-08,2015,2,6,39,Virudhunagar,Tamil Nadu,1.43
2015-02-09,2015,2,7,40,Virudhunagar,Tamil Nadu,5.52
2015-02-10,2015,2,7,41,Virudhunagar,Tamil Nadu,1.31
2015-02-11,2015,2,7,42,Virudhunagar,Tamil Nadu,3.26
2015-02-12,2015,2,7,43,Virudhunagar,Tamil Nadu,0.94
2015-02-13,2015,2,7,44,Virudhunagar,Tamil Nadu,2.89
2015-02-14,2015,2,7,45,Virudhunagar,Tamil Nadu,3.46
2015-02-15,2015,2,7,46,Virudhunagar,Tamil Nadu,0.08
2015-02-16,2015,2,8,47,Virudhunagar,Tamil Nadu,0.26
2015-02-17,2015,2,8,48,Virudhunagar,Tamil Nadu,4.32
2015-02-18,2015,2,8,49,Virudhunagar,Tamil Nadu,1.31
2015-02-19,2015,2,8,50,Virudhunagar,Tamil Nadu,2.75
2015-02-20,2015,2,8,51,Virudhunagar,Tamil Nadu,1.91
2015-02-21,2015,2,8,52,Virudhunagar,Tamil Nadu,1.77
2015-02-22,2015,2,8,53,Virudhunagar,Tamil Nadu,0.25
2015-02-23,2015,2,9,54,Virudhunagar,Tamil Nadu,0.05
2015-02-24,2015,2,9,55,Virudhunagar,Tamil Nadu,1.84
2015-02-25,2015,2,9,56,Virudhunagar,Tamil Nadu,8.12
2015-02-26,2015,2,9,57,Virudhunagar,Tamil Nadu,1.99
2015-02-27,2015,2,9,58,Virudhunagar,Tamil Nadu,2.67
2015-02-28,2015,2,9,59,Virudhunagar,Tamil Nadu,0.12
2015-03-01,2015,3,9,60,Virudhunagar,Tamil Nadu,4.72
2015-03-02,2015,3,10,61,Virudhunagar,Tamil Nadu,2.06
2015-03-03,2015,3,10,62,Virudhunagar,Tamil Nadu,2.61
2015-03-04,2015,3,10,63,Virudhunagar,Tamil Nadu,4.08
2015-03-05,2015,3,10,64,Virudhunagar,Tamil Nadu,2.18
2015-03-06,2015,3,10,65,Virudhunagar,Tamil Nadu,0.28
2015-03-07,2015,3,10,66,Virudhunagar,Tamil Nadu,1.68
2015-03-08,2015,3,10,67,Virudhunagar,Tamil Nadu,0.39
2015-03-09,2015,3,11,68,Virudhunagar,Tamil Nadu,3.36
2015-03-10,2015,3,11,69,Virudhunagar,Tamil Nadu,0.91
2015-03-11,2015,3,11,70,Virudhunagar,Tamil Nadu,0.22
2015-03-12,2015,3,11,71,Virudhunagar,Tamil Nadu,1.27
2015-03-13,2015,3,11,72,Virudhunagar,Tamil Nadu,1.34
2015-03-14,2015,3,11,73,Virudhunagar,Tamil Nadu,5.71
2015-03-15,2015,3,11,74,Virudhunagar,Tamil Nadu,0.18
2015-03-16,2015,3,12,75,Virudhunagar,Tamil Nadu,0.56
2015-03-17,2015,3,12,76,Virudhunagar,Tamil Nadu,3.4
2015-03-18,2015,3,12,77,Virudhunagar,Tamil Nadu,0.61
2015-03-19,2015,3,12,78,Virudhunagar,Tamil Nadu,5.21
2015-03-20,2015,3,12,79,Virudhunagar,Tamil Nadu,0.85
2015-03-21,2015,3,12,80,Virudhunagar,Tamil Nadu,3.57
2015-03-22,2015,3,12,81,Virudhunagar,Tamil Nadu,2.14
2015-03-23,2015,3,13,82,Virudhunagar,Tamil Nadu,0.62
2015-03-24,2015,3,13,83,Virudhunagar,Tamil Nadu,1.43
2015-03-25,2015,3,13,84,Virudhunagar,Tamil Nadu,0.96
2015-03-26,2015,3,13,85,Virudhunagar,Tamil Nadu,4.85
2015-03-27,2015,3,13,86,Virudhunagar,Tamil Nadu,5.78
2015-03-28,2015,3,13,87,Virudhunagar,Tamil Nadu,11.77
2015-03-29,2015,3,13,88,Virudhunagar,Tamil Nadu,4.2
2015-03-30,2015,3,14,89,Virudhunagar,Tamil Nadu,5.15
2015-03-31,2015,3,14,90,Virudhunagar,Tamil Nadu,2.03
2015-04-01,2015,4,14,91,Virudhunagar,Tamil Nadu,0.66
2015-04-02,2015,4,14,92,Virudhunagar,Tamil Nadu,0.95
2015-04-03,2015,4,14,93,Virudhunagar,Tamil Nadu,1.86
2015-04-04,2015,4,14,94,Virudhunagar,Tamil Nadu,1.39
2015-04-05,2015,4,14,95,Virudhunagar,Tamil Nadu,0.09
2015-04-06,2015,4,15,96,Virudhunagar,Tamil Nadu,0.79
2015-04-07,2015,4,15,97,Virudhunagar,Tamil Nadu,0.51
2015-04-08,2015,4,15,98,Virudhunagar,Tamil Nadu,0.32
2015-04-09,2015,4,15,99,Virudhunagar,Tamil Nadu,0.45
2015-04-10,2015,4,15,100,Virudhunagar,Tamil Nadu,0.43
2015-04-11,2015,4,15,101,Virudhunagar,Tamil Nadu,0.19
2015-04-12,2015,4,15,102,Virudhunagar,Tamil Nadu,0.72
2015-04-13,2015,4,16,103,Virudhunagar,Tamil Nadu,3.88
2015-04-14,2015,4,16,104,Virudhunagar,Tamil Nadu,0.33
2015-04-15,2015,4,16,105,Virudhunagar,Tamil Nadu,0.23
2015-04-16,2015,4,16,106,Virudhunagar,Tamil Nadu,1.07
2015-04-17,2015,4,16,107,Virudhunagar,Tamil Nadu,0.28
2015-04-18,2015,4,16,108,Virudhunagar,Tamil Nadu,1.27
2015-04-19,2015,4,16,109,Virudhunagar,Tamil Nadu,0.97
2015-04-20,2015,4,17,110,Virudhunagar,Tamil Nadu,2.56
2015-04-21,2015,4,17,111,Virudhunagar,Tamil Nadu,0.28
2015-04-22,2015,4,17,112,Virudhunagar,Tamil Nadu,1.95
2015-04-23,2015,4,17,113,Virudhunagar,Tamil Nadu,1.24
2015-04-24,2015,4,17,114,Virudhunagar,Tamil Nadu,0.58
2015-04-25,2015,4,17,115,Virudhunagar,Tamil Nadu,0.35
2015-04-26,2015,4,17,116,Virudhunagar,Tamil Nadu,0.28
2015-04-27,2015,4,18,117,Virudhunagar,Tamil Nadu,0.58
2015-04-28,2015,4,18,118,Virudhunagar,Tamil Nadu,0.42
2015-04-29,2015,4,18,119,Virudhunagar,Tamil Nadu,0.94
2015-04-30,2015,4,18,120,Virudhunagar,Tamil Nadu,0.52
2015-05-01,2015,5,18,121,Virudhunagar,Tamil Nadu,0.26
2015-05-02,2015,5,18,122,Virudhunagar,Tamil Nadu,1.6
2015-05-03,2015,5,18,123,Virudhunagar,Tamil Nadu,0.58
2015-05-04,2015,5,19,124,Virudhunagar,Tamil Nadu,0.73
2015-05-05,2015,5,19,125,Virudhunagar,Tamil Nadu,1.13
2015-05-06,2015,5,19,126,Virudhunagar,Tamil Nadu,0.26
2015-05-07,2015,5,19,127,Virudhunagar,Tamil Nadu,0.42
2015-05-08,2015,5,19,128,Virudhunagar,Tamil Nadu,0.25
2015-05-09,2015,5,19,129,Virudhunagar,Tamil Nadu,1.04
2015-05-10,2015,5,19,130,Virudhunagar,Tamil Nadu,1.94
2015-05-11,2015,5,20,131,Virudhunagar,Tamil Nadu,0.52
2015-05-12,2015,5,20,132,Virudhunagar,Tamil Nadu,0.2
2015-05-13,2015,5,20,133,Virudhunagar,Tamil Nadu,1.41
2015-05-14,2015,5,20,134,Virudhunagar,Tamil Nadu,6.04
2015-05-15,2015,5,20,135,Virudhunagar,Tamil Nadu,0.22
2015-05-16,2015,5,20,136,Virudhunagar,Tamil Nadu,0.26
2015-05-17,2015,5,20,137,Virudhunagar,Tamil Nadu,1.52
2015-05-18,2015,5,21,138,Virudhunagar,Tamil Nadu,0.45
2015-05-19,2015,5,21,139,Virudhunagar,Tamil Nadu,1.38
2015-05-20,2015,5,21,140,Virudhunagar,Tamil Nadu,0.4
2015-05-21,2015,5,21,141,Virudhunagar,Tamil Nadu,1.37
2015-05-22,2015,5,21,142,Virudhunagar,Tamil Nadu,1.27
2015-05-23,2015,5,21,143,Virudhunagar,Tamil Nadu,1.66
2015-05-24,2015,5,21,144,Virudhunagar,Tamil Nadu,1.64
2015-05-25,2015,5,22,145,Virudhunagar,Tamil Nadu,0.07
2015-05-26,2015,5,22,146,Virudhunagar,Tamil Nadu,1.12
2015-05-27,2015,5,22,147,Virudhunagar,Tamil Nadu,0.57
2015-05-28,2015,5,22,148,Virudhunagar,Tamil Nadu,1.38
2015-05-29,2015,5,22,149,Virudhunagar,Tamil Nadu,2.82
2015-05-30,2015,5,22,150,Virudhunagar,Tamil Nadu,0.56
2015-05-31,2015,5,22,151,Virudhunagar,Tamil Nadu,0.23
2015-06-01,2015,6,23,152,Virudhunagar,Tamil Nadu,7.49
2015-06-02,2015,6,23,153,Virudhunagar,Tamil Nadu,1.15
2015-06-03,2015,6,23,154,Virudhunagar,Tamil Nadu,1.51
2015-06-04,2015,6,23,155,Virudhunagar,Tamil Nadu,24.37
2015-06-05,2015,6,23,156,Virudhunagar,Tamil Nadu,1.21
2015-06-06,2015,6,23,157,Virudhunagar,Tamil Nadu,7.44
2015-06-07,2015,6,23,158,Virudhunagar,Tamil Nadu,12.49
2015-06-08,2015,6,24,159,Virudhunagar,Tamil Nadu,5.37
2015-06-09,2015,6,24,160,Virudhunagar,Tamil Nadu,10.44
2015-06-10,2015,6,24,161,Virudhunagar,Tamil Nadu,6.83
2015-06-11,2015,6,24,162,Virudhunagar,Tamil Nadu,50.85
2015-06-12,2015,6,24,163,Virudhunagar,Tamil Nadu,0.66
2015-06-13,2015,6,24,164,Virudhunagar,Tamil Nadu,2.11
2015-06-14,2015,6,24,165,Virudhunagar,Tamil Nadu,6.78
2015-06-15,2015,6,25,166,Virudhunagar,Tamil Nadu,5.74
2015-06-16,2015,6,25,167,Virudhunagar,Tamil Nadu,0.79
2015-06-17,2015,6,25,168,Virudhunagar,Tamil Nadu,6.35
2015-06-18,2015,6,25,169,Virudhunagar,Tamil Nadu,0.92
2015-06-19,2015,6,25,170,Virudhunagar,Tamil Nadu,9.4
2015-06-20,2015,6,25,171,Virudhunagar,Tamil Nadu,8.45
2015-06-21,2015,6,25,172,Virudhunagar,Tamil Nadu,0.55
2015-06-22,2015,6,26,173,Virudhunagar,Tamil Nadu,5.03
2015-06-23,2015,6,26,174,Virudhunagar,Tamil Nadu,9.93
2015-06-24,2015,6,26,175,Virudhunagar,Tamil Nadu,12.9
2015-06-25,2015,6,26,176,Virudhunagar,Tamil Nadu,0.3
2015-06-26,2015,6,26,177,Virudhunagar,Tamil Nadu,5.04
2015-06-27,2015,6,26,178,Virudhunagar,Tamil Nadu,35.13
2015-06-28,2015,6,26,179,Virudhunagar,Tamil Nadu,3.87
2015-06-29,2015,6,27,180,Virudhunagar,Tamil Nadu,6.11
2015-06-30,2015,6,27,181,Virudhunagar,Tamil Nadu,2.84
2015-07-01,2015,7,27,182,Virudhunagar,Tamil Nadu,0.45
2015-07-02,2015,7,27,183,Virudhunagar,Tamil Nadu,18.71
2015-07-03,2015,7,27,184,Virudhunagar,Tamil Nadu,7.98
2015-07-04,2015,7,27,185,Virudhunagar,Tamil Nadu,5.92
2015-07-05,2015,7,27,186,Virudhunagar,Tamil Nadu,13.33
2015-07-06,2015,7,28,187,Virudhunagar,Tamil Nadu,1.27
2015-07-07,2015,7,28,188,Virudhunagar,Tamil Nadu,16.26
2015-07-08,2015,7,28,189,Virudhunagar,Tamil Nadu,7.52
2015-07-09,2015,7,28,190,Virudhunagar,Tamil Nadu,9.86
2015-07-10,2015,7,28,191,Virudhunagar,Tamil Nadu,7.75
2015-07-11,2015,7,28,192,Virudhunagar,Tamil Nadu,13.85
2015-07-12,2015,7,28,193,Virudhunagar,Tamil Nadu,12.59
2015-07-13,2015,7,29,194,Virudhunagar,Tamil Nadu,6.79
2015-07-14,2015,7,29,195,Virudhunagar,Tamil Nadu,14.66
2015-07-15,2015,7,29,196,Virudhunagar,Tamil Nadu,12.31
2015-07-16,2015,7,29,197,Virudhunagar,Tamil Nadu,5.6
2015-07-17,2015,7,29,198,Virudhunagar,Tamil Nadu,0.79
2015-07-18,2015,7,29,199,Virudhunagar,Tamil Nadu,16.15
2015-07-19,2015,7,29,200,Virudhunagar,Tamil Nadu,3.76
2015-07-20,2015,7,30,201,Virudhunagar,Tamil Nadu,13.69
2015-07-21,2015,7,30,202,Virudhunagar,Tamil Nadu,11.84
2015-07-22,2015,7,30,203,Virudhunagar,Tamil Nadu,0.71
2015-07-23,2015,7,30,204,Virudhunagar,Tamil Nadu,2.54
2015-07-24,2015,7,30,205,Virudhunagar,Tamil Nadu,14.06
2015-07-25,2015,7,30,206,Virudhunagar,Tamil Nadu,6.99
2015-07-26,2015,7,30,207,Virudhunagar,Tamil Nadu,3.12
2015-07-27,2015,7,31,208,Virudhunagar,Tamil Nadu,1.38
2015-07-28,2015,7,31,209,Virudhunagar,Tamil Nadu,4.54
2015-07-29,2015,7,31,210,Virudhunagar,Tamil Nadu,7.91
2015-07-30,2015,7,31,211,Virudhunagar,Tamil Nadu,3.48
2015-07-31,2015,7,31,212,Virudhunagar,Tamil Nadu,7.36
2015-08-01,2015,8,31,213,Virudhunagar,Tamil Nadu,13.39
2015-08-02,2015,8,31,214,Virudhunagar,Tamil Nadu,2.53
2015-08-03,2015,8,32,215,Virudhunagar,Tamil Nadu,0.75
2015-08-04,2015,8,32,216,Virudhunagar,Tamil Nadu,1.58
2015-08-05,2015,8,32,217,Virudhunagar,Tamil Nadu,2.17
2015-08-06,2015,8,32,218,Virudhunagar,Tamil Nadu,1.11
2015-08-07,2015,8,32,219,Virudhunagar,Tamil Nadu,4.17
2015-08-08,2015,8,32,220,Virudhunagar,Tamil Nadu,3.16
2015-08-09,2015,8,32,221,Virudhunagar,Tamil Nadu,3.87
2015-08-10,2015,8,33,222,Virudhunagar,Tamil Nadu,3.57
2015-08-11,2015,8,33,223,Virudhunagar,Tamil Nadu,2.29
2015-08-12,2015,8,33,224,Virudhunagar,Tamil Nadu,8.19
2015-08-13,2015,8,33,225,Virudhunagar,Tamil Nadu,2.22
2015-08-14,2015,8,33,226,Virudhunagar,Tamil Nadu,21.42
2015-08-15,2015,8,33,227,Virudhunagar,Tamil Nadu,3.07
2015-08-16,2015,8,33,228,Virudhunagar,Tamil Nadu,24.49
2015-08-17,2015,8,34,229,Virudhunagar,Tamil Nadu,1.68
2015-08-18,2015,8,34,230,Virudhunagar,Tamil Nadu,0.72
2015-08-19,2015,8,34,231,Virudhunagar,Tamil Nadu,2.94
2015-08-20,2015,8,34,232,Virudhunagar,Tamil Nadu,3.11
2015-08-21,2015,8,34,233,Virudhunagar,Tamil Nadu,13.22
2015-08-22,2015,8,34,234,Virudhunagar,Tamil Nadu,11.87
2015-08-23,2015,8,34,235,Virudhunagar,Tamil Nadu,1.64
2015-08-24,2015,8,35,236,Virudhunagar,Tamil Nadu,20.47
2015-08-25,2015,8,35,237,Virudhunagar,Tamil Nadu,3.5
2015-08-26,2015,8,35,238,Virudhunagar,Tamil Nadu,34.91
2015-08-27,2015,8,35,239,Virudhunagar,Tamil Nadu,26.87
2015-08-28,2015,8,35,240,Virudhunagar,Tamil Nadu,2.55
2015-08-29,2015,8,35,241,Virudhunagar,Tamil Nadu,4.8
2015-08-30,2015,8,35,242,Virudhunagar,Tamil Nadu,14.91
2015-08-31,2015,8,36,243,Virudhunagar,Tamil Nadu,2.88
2015-09-01,2015,9,36,244,Virudhunagar,Tamil Nadu,4.77
2015-09-02,2015,9,36,245,Virudhunagar,Tamil Nadu,1.71
2015-09-03,2015,9,36,246,Virudhunagar,Tamil Nadu,5.5
2015-09-04,2015,9,36,247,Virudhunagar,Tamil Nadu,2.56
2015-09-05,2015,9,36,248,Virudhunagar,Tamil Nadu,0.97
2015-09-06,2015,9,36,249,Virudhunagar,Tamil Nadu,9.4
2015-09-07,2015,9,37,250,Virudhunagar,Tamil Nadu,3.54
2015-09-08,2015,9,37,251,Virudhunagar,Tamil Nadu,6.07
2015-09-09,2015,9,37,252,Virudhunagar,Tamil Nadu,6.46
2015-09-10,2015,9,37,253,Virudhunagar,Tamil Nadu,7.14
2015-09-11,2015,9,37,254,Virudhunagar,Tamil Nadu,11.78
2015-09-12,2015,9,37,255,Virudhunagar,Tamil Nadu,10.12
2015-09-13,2015,9,37,256,Virudhunagar,Tamil Nadu,11.4
2015-09-14,2015,9,38,257,Virudhunagar,Tamil Nadu,13.37
2015-09-15,2015,9,38,258,Virudhunagar,Tamil Nadu,4.02
2015-09-16,2015,9,38,259,Virudhunagar,Tamil Nadu,12.63
2015-09-17,2015,9,38,260,Virudhunagar,Tamil Nadu,3.56
2015-09-18,2015,9,38,261,Virudhunagar,Tamil Nadu,4.3
2015-09-19,2015,9,38,262,Virudhunagar,Tamil Nadu,18.61
2015-09-20,2015,9,38,263,Virudhunagar,Tamil Nadu,9.0
2015-09-21,2015,9,39,264,Virudhunagar,Tamil Nadu,2.3
2015-09-22,2015,9,39,265,Virudhunagar,Tamil Nadu,8.76
2015-09-23,2015,9,39,266,Virudhunagar,Tamil Nadu,1.33
2015-09-24,2015,9,39,267,Virudhunagar,Tamil Nadu,2.41
2015-09-25,2015,9,39,268,Virudhunagar,Tamil Nadu,0.46
2015-09-26,2015,9,39,269,Virudhunagar,Tamil Nadu,9.13
2015-09-27,2015,9,39,270,Virudhunagar,Tamil Nadu,23.67
2015-09-28,2015,9,40,271,Virudhunagar,Tamil Nadu,21.65
2015-09-29,2015,9,40,272,Virudhunagar,Tamil Nadu,13.2
2015-09-30,2015,9,40,273,Virudhunagar,Tamil Nadu,1.4
2015-10-01,2015,10,40,274,Virudhunagar,Tamil Nadu,22.3
2015-10-02,2015,10,40,275,Virudhunagar,Tamil Nadu,0.03
2015-10-03,2015,10,40,276,Virudhunagar,Tamil Nadu,29.77
2015-10-04,2015,10,40,277,Virudhunagar,Tamil Nadu,14.61
2015-10-05,2015,10,41,278,Virudhunagar,Tamil Nadu,2.31
2015-10-06,2015,10,41,279,Virudhunagar,Tamil Nadu,9.97
2015-10-07,2015,10,41,280,Virudhunagar,Tamil Nadu,11.83
2015-10-08,2015,10,41,281,Virudhunagar,Tamil Nadu,3.75
2015-10-09,2015,10,41,282,Virudhunagar,Tamil Nadu,22.86
2015-10-10,2015,10,41,283,Virudhunagar,Tamil Nadu,8.63
2015-10-11,2015,10,41,284,Virudhunagar,Tamil Nadu,9.97
2015-10-12,2015,10,42,285,Virudhunagar,Tamil Nadu,26.07
2015-10-13,2015,10,42,286,Virudhunagar,Tamil Nadu,12.76
2015-10-14,2015,10,42,287,Virudhunagar,Tamil Nadu,10.7
2015-10-15,2015,10,42,288,Virudhunagar,Tamil Nadu,1.62
2015-10-16,2015,10,42,289,Virudhunagar,Tamil Nadu,9.36
2015-10-17,2015,10,42,290,Virudhunagar,Tamil Nadu,29.43
2015-10-18,2015,10,42,291,Virudhunagar,Tamil Nadu,11.19
2015-10-19,2015,10,43,292,Virudhunagar,Tamil Nadu,4.02
2015-10-20,2015,10,43,293,Virudhunagar,Tamil Nadu,21.18
2015-10-21,2015,10,43,294,Virudhunagar,Tamil Nadu,6.84
2015-10-22,2015,10,43,295,Virudhunagar,Tamil Nadu,0.99
2015-10-23,2015,10,43,296,Virudhunagar,Tamil Nadu,7.92
2015-10-24,2015,10,43,297,Virudhunagar,Tamil Nadu,17.2
2015-10-25,2015,10,43,298,Virudhunagar,Tamil Nadu,30.09
2015-10-26,2015,10,44,299,Virudhunagar,Tamil Nadu,13.11
2015-10-27,2015,10,44,300,Virudhunagar,Tamil Nadu,21.89
2015-10-28,2015,10,44,301,Virudhunagar,Tamil Nadu,16.62
2015-10-29,2015,10,44,302,Virudhunagar,Tamil Nadu,2.41
2015-10-30,2015,10,44,303,Virudhunagar,Tamil Nadu,49.75
2015-10-31,2015,10,44,304,Virudhunagar,Tamil Nadu,0.7
2015-11-01,2015,11,44,305,Virudhunagar,Tamil Nadu,3.84
2015-11-02,2015,11,45,306,Virudhunagar,Tamil Nadu,17.3
2015-11-03,2015,11,45,307,Virudhunagar,Tamil Nadu,1.73
2015-11-04,2015,11,45,308,Virudhunagar,Tamil Nadu,10.07
2015-11-05,2015,11,45,309,Virudhunagar,Tamil Nadu,11.95
2015-11-06,2015,11,45,310,Virudhunagar,Tamil Nadu,13.96
2015-11-07,2015,11,45,311,Virudhunagar,Tamil Nadu,2.1
2015-11-08,2015,11,45,312,Virudhunagar,Tamil Nadu,2.79
2015-11-09,2015,11,46,313,Virudhunagar,Tamil Nadu,1.59
2015-11-10,2015,11,46,314,Virudhunagar,Tamil Nadu,2.25
2015-11-11,2015,11,46,315,Virudhunagar,Tamil Nadu,21.48
2015-11-12,2015,11,46,316,Virudhunagar,Tamil Nadu,1.45
2015-11-13,2015,11,46,317,Virudhunagar,Tamil Nadu,6.16
2015-11-14,2015,11,46,318,Virudhunagar,Tamil Nadu,0.19
2015-11-15,2015,11,46,319,Virudhunagar,Tamil Nadu,17.3
2015-11-16,2015,11,47,320,Virudhunagar,Tamil Nadu,37.81
2015-11-17,2015,11,47,321,Virudhunagar,Tamil Nadu,4.27
2015-11-18,2015,11,47,322,Virudhunagar,Tamil Nadu,4.36
2015-11-19,2015,11,47,323,Virudhunagar,Tamil Nadu,10.24
2015-11-20,2015,11,47,324,Virudhunagar,Tamil Nadu,1.69
2015-11-21,2015,11,47,325,Virudhunagar,Tamil Nadu,11.06
2015-11-22,2015,11,47,326,Virudhunagar,Tamil Nadu,9.59
2015-11-23,2015,11,48,327,Virudhunagar,Tamil Nadu,6.11
2015-11-24,2015,11,48,328,Virudhunagar,Tamil Nadu,14.48
2015-11-25,2015,11,48,329,Virudhunagar,Tamil Nadu,9.41
2015-11-26,2015,11,48,330,Virudhunagar,Tamil Nadu,22.29
2015-11-27,2015,11,48,331,Virudhunagar,Tamil Nadu,15.58
2015-11-28,2015,11,48,332,Virudhunagar,Tamil Nadu,10.42
2015-11-29,2015,11,48,333,Virudhunagar,Tamil Nadu,4.58
2015-11-30,2015,11,49,334,Virudhunagar,Tamil Nadu,0.35
2015-12-01,2015,12,49,335,Virudhunagar,Tamil Nadu,5.57
2015-12-02,2015,12,49,336,Virudhunagar,Tamil Nadu,17.8
2015-12-03,2015,12,49,337,Virudhunagar,Tamil Nadu,26.63
2015-12-04,2015,12,49,338,Virudhunagar,Tamil Nadu,22.85
2015-12-05,2015,12,49,339,Virudhunagar,Tamil Nadu,5.54
2015-12-06,2015,12,49,340,Virudhunagar,Tamil Nadu,0.36
2015-12-07,2015,12,50,341,Virudhunagar,Tamil Nadu,33.27
2015-12-08,2015,12,50,342,Virudhunagar,Tamil Nadu,13.81
2015-12-09,2015,12,50,343,Virudhunagar,Tamil Nadu,7.84
2015-12-10,2015,12,50,344,Virudhunagar,Tamil Nadu,18.08
2015-12-11,2015,12,50,345,Virudhunagar,Tamil Nadu,1.12
2015-12-12,2015,12,50,346,Virudhunagar,Tamil Nadu,1.09
2015-12-13,2015,12,50,347,Virudhunagar,Tamil Nadu,14.74
2015-12-14,2015,12,51,348,Virudhunagar,Tamil Nadu,0.84
2015-12-15,2015,12,51,349,Virudhunagar,Tamil Nadu,0.6
2015-12-16,2015,12,51,350,Virudhunagar,Tamil Nadu,15.29
2015-12-17,2015,12,51,351,Virudhunagar,Tamil Nadu,16.23
